% test error	% train error	
 1,5753e+00	 3,2604e+00	
 1,5759e+00	 3,2488e+00	
 1,5766e+00	 3,2379e+00	
 1,5773e+00	 3,2276e+00	
 1,5780e+00	 3,2180e+00	
 1,5787e+00	 3,2090e+00	
 1,5795e+00	 3,2005e+00	
 1,5802e+00	 3,1924e+00	
 1,5809e+00	 3,1848e+00	
 1,5816e+00	 3,1776e+00	
 1,5822e+00	 3,1707e+00	
 1,5829e+00	 3,1642e+00	
 1,5835e+00	 3,1579e+00	
 1,5842e+00	 3,1520e+00	
 1,5848e+00	 3,1463e+00	
 1,5854e+00	 3,1408e+00	
 1,5860e+00	 3,1355e+00	
 1,5866e+00	 3,1303e+00	
 1,5871e+00	 3,1254e+00	
 1,5876e+00	 3,1206e+00	
 1,5882e+00	 3,1160e+00	
 1,5887e+00	 3,1115e+00	
 1,5891e+00	 3,1071e+00	
 1,5896e+00	 3,1028e+00	
 1,5900e+00	 3,0986e+00	
 1,5905e+00	 3,0945e+00	
 1,5909e+00	 3,0905e+00	
 1,5913e+00	 3,0865e+00	
 1,5917e+00	 3,0827e+00	
 1,5920e+00	 3,0788e+00	
 1,5924e+00	 3,0751e+00	
 1,5927e+00	 3,0714e+00	
 1,5930e+00	 3,0677e+00	
 1,5934e+00	 3,0641e+00	
 1,5937e+00	 3,0605e+00	
 1,5939e+00	 3,0570e+00	
 1,5942e+00	 3,0534e+00	
 1,5945e+00	 3,0500e+00	
 1,5947e+00	 3,0465e+00	
 1,5950e+00	 3,0431e+00	
 1,5952e+00	 3,0396e+00	
 1,5954e+00	 3,0363e+00	
 1,5956e+00	 3,0329e+00	
 1,5958e+00	 3,0295e+00	
 1,5960e+00	 3,0262e+00	
 1,5962e+00	 3,0229e+00	
 1,5964e+00	 3,0195e+00	
 1,5966e+00	 3,0162e+00	
 1,5967e+00	 3,0129e+00	
 1,5969e+00	 3,0097e+00	
 1,5971e+00	 3,0064e+00	
 1,5972e+00	 3,0031e+00	
 1,5973e+00	 2,9999e+00	
 1,5975e+00	 2,9966e+00	
 1,5976e+00	 2,9934e+00	
 1,5977e+00	 2,9901e+00	
 1,5978e+00	 2,9869e+00	
 1,5980e+00	 2,9837e+00	
 1,5981e+00	 2,9805e+00	
 1,5982e+00	 2,9772e+00	
 1,5983e+00	 2,9740e+00	
 1,5984e+00	 2,9708e+00	
 1,5985e+00	 2,9676e+00	
 1,5986e+00	 2,9644e+00	
 1,5987e+00	 2,9612e+00	
 1,5988e+00	 2,9580e+00	
 1,5989e+00	 2,9548e+00	
 1,5989e+00	 2,9516e+00	
 1,5990e+00	 2,9484e+00	
 1,5991e+00	 2,9452e+00	
 1,5992e+00	 2,9420e+00	
 1,5993e+00	 2,9388e+00	
 1,5993e+00	 2,9356e+00	
 1,5994e+00	 2,9324e+00	
 1,5995e+00	 2,9293e+00	
 1,5996e+00	 2,9261e+00	
 1,5996e+00	 2,9229e+00	
 1,5997e+00	 2,9197e+00	
 1,5998e+00	 2,9165e+00	
 1,5999e+00	 2,9133e+00	
 1,5999e+00	 2,9101e+00	
 1,6000e+00	 2,9069e+00	
 1,6001e+00	 2,9038e+00	
 1,6001e+00	 2,9006e+00	
 1,6002e+00	 2,8974e+00	
 1,6003e+00	 2,8942e+00	
 1,6003e+00	 2,8910e+00	
 1,6004e+00	 2,8878e+00	
 1,6005e+00	 2,8846e+00	
 1,6005e+00	 2,8814e+00	
 1,6006e+00	 2,8783e+00	
 1,6007e+00	 2,8751e+00	
 1,6008e+00	 2,8719e+00	
 1,6008e+00	 2,8687e+00	
 1,6009e+00	 2,8655e+00	
 1,6010e+00	 2,8623e+00	
 1,6010e+00	 2,8591e+00	
 1,6011e+00	 2,8559e+00	
 1,6012e+00	 2,8527e+00	
 1,6013e+00	 2,8495e+00	
